id,name,naver_place_id,website,address,sido,sggu,dong,region,chain_group
2196,오라클피부과의원 문정역점,12911256,http://oracleok.com,서울특별시 송파구 법원로 128 SK V1 C동 3층 304호,서울,송파구,문정동,서울/송파구,
2177,리멤버피부과의원 잠실나루역,1583668298,http://rememberjs.com,"서울특별시 송파구 올림픽로37길 130 A동 5층 508호, 509호",서울,송파구,신천동,서울/송파구,
637,엑셀브이의원피부과,33238230,http://www.cpsclinic.co.kr/,서울특별시 송파구 석촌호수로 61,서울,송파구,잠실동,서울/송파구,
2197,연세희망피부과의원,422560394,http://www.heeskin.com/,서울특별시 송파구 송파대로 167 테라타워1 A동 2층 213호,서울,송파구,문정동,서울/송파구,
618,클럽미즈라미체의원 잠실,11531146,http://www.lamiche.co.kr/index.php,서울특별시 송파구 백제고분로7길 14 태원빌딩 5층~7층,서울,송파구,잠실동,서울/송파구,
3098,오가나셀피부과의원 잠실점,1847188823,https://www.oganaskinjamsil.com/,서울특별시 송파구 올림픽로 300 롯데월드타워 11층,서울,송파구,신천동,서울/송파구,
2155,연세캔버스피부과의원,1500877308,https://yscanvas.com/,서울특별시 송파구 석촌호수로 156,서울,송파구,삼전동,서울/송파구,
2170,연세에이앤비피부과의원,1579188138,http://www.anbskin.com,서울특별시 송파구 백제고분로 365,서울,송파구,석촌동,서울/송파구,
2167,잠실고운세상피부과의원,12071128,http://www.gowoonss.com/jamsil,서울특별시 송파구 올림픽로35길 123 향군타워 2층 잠실고운세상피부과,서울,송파구,신천동,서울/송파구,
711,G5연합의원,374011334,http://g5clinic.com,"서울특별시 송파구 충민로 52 3층 S-305, 306호",서울,송파구,문정동,서울/송파구,
2231,연세SM피부과의원,31519998,http://yssmskin.com,서울특별시 송파구 오금로 507 거여빌딩 3F,서울,송파구,거여동,서울/송파구,
784,미소의원,1156445034,http://sheasymedical.co.kr/,"경기도 시흥시 복지로 55 2층, 3층",경기,시흥시,대야동,경기도/시흥시,
1073,더예쁨의원 배곧본점,1246286856,https://litt.ly/deoyeppum_event,경기도 시흥시 배곧2로 95 2층,경기,시흥시,배곧동,경기도/시흥시,
1672,바로그의원 양산,1823442812,https://barogclinic.com/branch/br18/subindex.php,경상남도 양산시 물금읍 청운로 350 2층 바로그의원,경남,양산시,,경상남도/양산시,
604,목동 톡스앤필의원,1932018758,http://www.toxnfill41.com/,서울특별시 양천구 신정중앙로 103 목동역 담우빌딩 4층,서울,양천구,신정동,서울/양천구,
2892,미셀의원,20481099,https://mecellclinic.imweb.me,서울특별시 양천구 등촌로 6 상지빌딩 2층,서울,양천구,목동,서울/양천구,
541,샤인의원,12058214,http://mdshineclinic.co.kr/,서울특별시 양천구 오목로 322 보성빌딩,서울,양천구,목동,서울/양천구,
570,메이비의원,1536405320,http://maybeclinic.co.kr/,"서울특별시 양천구 목동동로 233-1 2층 201호, 202호",서울,양천구,목동,서울/양천구,
552,뷰다임의원,31535921,http://www.beaudigm.co.kr/,서울특별시 양천구 목동서로 159-1 기독교방송국건물 3층,서울,양천구,목동,서울/양천구,
561,오마스의원,1115237964,https://ohmyskin.clinic,서울특별시 양천구 오목로 311 초이랩빌딩 5층 오마스의원,서울,양천구,목동,서울/양천구,
605,휴앤미의원,1458970447,http://www.huenme.com,서울특별시 양천구 오목로 231 지하1층 휴앤미의원,서울,양천구,신정동,서울/양천구,
607,아비쥬의원 목동,1125906209,http://www.abijouclinic-md.com,서울특별시 양천구 목동로 234 경원빌딩 2층,서울,양천구,목동,서울/양천구,
521,블리비의원 목동점,1257705699,http://www.velyb.kr,서울특별시 양천구 오목로 340 협성빌딩 A동 6층,서울,양천구,목동,서울/양천구,
565,맑고고운의원,1231552557,http://purebeautyclinic.co.kr,서울특별시 양천구 목동서로 35 목동프라자 502호,서울,양천구,목동,서울/양천구,
652,미인동안의원,1598892221,http://www.miindongan.co.kr,서울특별시 양천구 공항대로 532 3층,서울,양천구,목동,서울/양천구,
2110,본피부과의원,35136071,http://bonskinclinic.com/,서울특별시 양천구 목동동로 293 현대41타워 5층,서울,양천구,목동,서울/양천구,
2115,설피부과의원,11868704,http://www.seolskin.com/index.asp,서울특별시 양천구 오목로 300 현대하이페리온2,서울,양천구,목동,서울/양천구,
542,메이퓨어의원 목동점,1825757209,https://www.maypureclinic.com/ko/,서울특별시 양천구 목동동로 293 현대 41타워 지하 1층,서울,양천구,목동,서울/양천구,
567,유앤아이의원 목동점,1671998280,https://www.mokuni114.co.kr/,서울특별시 양천구 목동서로 161 목동SBS PARK161 2층,서울,양천구,목동,서울/양천구,
2119,아이피부과의원,13296713,http://whiteipl.com/,서울특별시 양천구 목동동로 63,서울,양천구,신정동,서울/양천구,
2117,예인피부과의원,11844174,http://www.yeinskin-md.com/,서울특별시 양천구 목동동로 379 4층 예인피부과,서울,양천구,목동,서울/양천구,
601,닥터에버스의원 목동,1255654626,https://evers10.co.kr/,서울특별시 양천구 목동로 203 로데오빌딩 2층 1호,서울,양천구,신정동,서울/양천구,
543,뷰티라운지의원 목동점,1080485971,http://mokdong.beautyloungeclinic.co.kr/,서울특별시 양천구 목동동로 293 현대41타워 4층 404호,서울,양천구,목동,서울/양천구,
2152,플라워피부과의원,12793782,http://www.flowerskin.co.kr/,서울특별시 양천구 공항대로 558,서울,양천구,목동,서울/양천구,
2101,닥터스피부과의원 목동,2031155562,https://mokdong.doctors365.co.kr,"서울특별시 양천구 신목로 88 HK타워 5층, 6층",서울,양천구,신정동,서울/양천구,
2112,리더스피부과의원 목동현대점,31531342,https://leaders-mh.com/,서울특별시 양천구 목동동로 257 현대백화점 목동점 본관 B1층 리더스피부과 목동현대점,서울,양천구,목동,서울/양천구,leaders
2116,리더스피부과의원 목동트라팰리스점,30938484,https://leaders-mt.com/,서울특별시 양천구 오목로 299 목동트라팰리스 이스턴 에비뉴 7층 목동리더스피부과,서울,양천구,목동,서울/양천구,leaders
2141,포레스트피부과의원,1567961281,https://forestskin.co.kr,"서울특별시 양천구 중앙로 291 5층 1호, 2호",서울,양천구,신월동,서울/양천구,
2961,서울새로운피부과의원,1547158180,http://denovo.kr/,"서울특별시 양천구 오목로 279 401, 407호",서울,양천구,목동,서울/양천구,
2874,목동고운세상피부과의원,13096280,http://www.gowoonss.com/mokdong/,서울특별시 양천구 오목로 281 1층,서울,양천구,목동,서울/양천구,
2105,목동미소가인피부과의원,13304725,http://www.misogain.co.kr/md/,서울특별시 양천구 오목로 345 슬로우스퀘어 5층,서울,양천구,목동,서울/양천구,
3056,연세41피부과의원,1146311290,https://yonsei41.imweb.me/,서울특별시 양천구 목동동로 293 현대41타워 205호,서울,양천구,목동,서울/양천구,
2592,베스트피부과의원,782906021,https://www.bestskin.co.kr/,전라남도 여수시 여서1로 54 3층,전남,여수시,여서동,전라남도/여수시,
1448,삼성수의원,19513486,https://sites.google.com/view/samsungsu/,강원특별자치도 영월군 영월읍 중앙1로 15,강원,영월군,,강원특별자치도/영월군,
2833,리의원,166945703,http://www.reclinic.co.kr/,서울특별시 용산구 한남대로20길 21-18 4층,서울,용산구,한남동,서울/용산구,
2704,꼬모의원,2044554538,https://como.clinic/,서울특별시 용산구 이태원로 237 4층,서울,용산구,한남동,서울/용산구,
270,멘드의원,1438456643,http://www.mendclinic.kr/,서울특별시 용산구 독서당로 70 현대리버티하우스 305호,서울,용산구,한남동,서울/용산구,
36,봄빛의원,1579955969,https://www.bomvitclinic.com,서울특별시 용산구 이촌로88길 16 미학빌딩 3층,서울,용산구,이촌동,서울/용산구,
273,아란의원,1344061520,https://simte.xyz/아란의원이벤트,서울특별시 용산구 독서당로 71 5층 아란의원,서울,용산구,한남동,서울/용산구,
3284,하예의원,1909478260,http://hayeclinic.com/,"서울특별시 용산구 독서당로 80 1,2층",서울,용산구,한남동,서울/용산구,
280,호수의원,37202629,http://www.hosooclinic.com/,서울특별시 용산구 독서당로 85,서울,용산구,한남동,서울/용산구,
276,호안의원,1315927961,https://hoan.clinic/,"서울특별시 용산구 독서당로 78 2, 3층",서울,용산구,한남동,서울/용산구,
48,피엘의원 용산,1805592301,http://pielclinic.co.kr/,서울특별시 용산구 서빙고로 17 용산센트럴파크해링턴스퀘어 A몰 2층 54호,서울,용산구,,서울/용산구,
2918,밴스의원 용산역,1130620268,https://yongsan.vandsclinic.co.kr/,서울특별시 용산구 새창로 217 토투밸리빌딩 15층,서울,용산구,,서울/용산구,
312,닥터선의원,1994928042,http://drsunclinic.co.kr/,서울특별시 용산구 독서당로 122 2층,서울,용산구,한남동,서울/용산구,
272,라엘르의원,13412468,https://www.la-aille.com/,서울특별시 용산구 한강대로 286-2 2층,서울,용산구,남영동,서울/용산구,
234,엘리엇의원,1410747876,http://www.elliotclinic.com/,서울특별시 용산구 이태원로 186 6층,서울,용산구,이태원동,서울/용산구,
54,큐티스의원,1649148555,http://qtis.co.kr,서울특별시 용산구 한강대로 95 래미안더센트럴 상가B동 지하1층 157-1호,서울,용산구,,서울/용산구,
58,블리비의원 용산점,2091952015,https://www.velyb.kr,서울특별시 용산구 새창로 217 2층 227~241호 252~280호,서울,용산구,,서울/용산구,
239,닥터올린의원,1338710579,https://drallinclinic.com/,서울특별시 용산구 이태원로 179 해밀톤 쇼핑몰 1층 4호,서울,용산구,이태원동,서울/용산구,
268,미소지인의원,19809910,https://misoziin.co.kr/,서울특별시 용산구 한강대로 283 시티파크타워 3층,서울,용산구,갈월동,서울/용산구,
225,청담바롬의원,35849090,http://www.varom.kr/,서울특별시 용산구 백범로 341 리첸시아 A동 3층 306호,서울,용산구,,서울/용산구,
2004,구도피부과의원,1059074958,https://kudo.kr/ko,서울특별시 용산구 독서당로 124 4층,서울,용산구,한남동,서울/용산구,
56,아이파크몰의원,12914141,http://www.iparkmallclinic.com/,서울특별시 용산구 한강대로23길 55 용산민자역사 아이파크몰 리빙파크 6층,서울,용산구,,서울/용산구,
3082,연세티트리의원,37264485,http://www.teatreeclinic.kr/,서울특별시 용산구 한강대로 295 남영빌딩,서울,용산구,갈월동,서울/용산구,
3147,이레피부과의원,1410295916,https://jirehderma.co.kr,서울특별시 용산구 서빙고로 17 용산센트럴파크헤링턴스퀘어 104동 2층 36호,서울,용산구,,서울/용산구,
1908,휴먼피부과의원 용산,1776144126,http://yshuman.co.kr,서울특별시 용산구 서빙고로 17 센트럴파크타워 E몰(105동) 2층 8호,서울,용산구,,서울/용산구,
57,뷰티라운지의원 용산점,1399144077,http://yongsan.beautyloungeclinic.com,서울특별시 용산구 한강대로 109 지하1층 뷰티라운지의원,서울,용산구,,서울/용산구,
3064,연세메디노블의원,12887311,http://www.medinoble.com,"서울특별시 용산구 서빙고로 69 파크타워아파트 106동 1층 24, 26호",서울,용산구,용산동,서울/용산구,
1912,디오디피부과의원 용산,1112167777,http://dodskinys.com,서울특별시 용산구 한강대로 95 래미안 더센트럴상가동 213호,서울,용산구,,서울/용산구,
1909,페이브피부과의원 용산,1651463386,https://faveclinic.com/,"서울특별시 용산구 한강대로 69 상가동 2층 217-1호, 217-2호",서울,용산구,,서울/용산구,
1984,우태하한승경피부과의원,11670190,http://www.wooskin.co.kr/,서울특별시 용산구 한강대로 312,서울,용산구,갈월동,서울/용산구,
767,셀린의원 연신내역,1120668968,https://www.cellinclinic0.com/,서울특별시 은평구 연서로 214 2층,서울,은평구,대조동,서울/은평구,
710,예스필의원,1516107544,http://www.yesfeelclinic.com,서울특별시 은평구 통일로 636 2층 220호,서울,은평구,녹번동,서울/은평구,
782,유드림의원,36166727,http://www.udreamclinic.com/,서울특별시 은평구 통일로 856 제10층 제1018호,서울,은평구,불광동,서울/은평구,
657,프리즘의원,1050043225,http://prismclinic.co.kr,서울특별시 은평구 수색로 191 두빌빌딩 4층,서울,은평구,증산동,서울/은평구,
779,바로그의원 연신내,1412310818,https://barogclinic.com/branch/br31/subindex.php,"서울특별시 은평구 연서로 246 801, 802호",서울,은평구,불광동,서울/은평구,
708,닥터나인의원,37332506,http://www.dr9.co.kr/,서울특별시 은평구 은평로 123 응암아네스트 2층,서울,은평구,응암동,서울/은평구,
3133,유어스킨의원,1040098991,http://yourskinclinic.kr/,서울특별시 은평구 통일로 626 4층,서울,은평구,녹번동,서울/은평구,
740,연세팜스의원 은평,12079919,http://yonseifams.co.kr/,서울특별시 은평구 통일로 767 226호,서울,은평구,대조동,서울/은평구,
774,제너리스의원 연신내점,1340858725,https://yeonsinnae.generless.com/,서울특별시 은평구 연서로 216 3층 제너리스의원,서울,은평구,대조동,서울/은평구,
2262,아벨피부과의원,19514399,http://www.abelskin.com/,서울특별시 은평구 진관2로 15-46 . 6층 602호,서울,은평구,진관동,서울/은평구,
3143,은평아이디의원,1952981219,https://ep.idclinic.co.kr/,서울특별시 은평구 통일로 869 5층,서울,은평구,갈현동,서울/은평구,
2205,휴먼피부과의원 은평점,35251778,http://humanep.co.kr/,서울특별시 은평구 통일로 739 오산상가 2층,서울,은평구,대조동,서울/은평구,
2230,나인피부과의원 연신내역,13179938,http://www.9skin.co.kr/,"서울특별시 은평구 통일로 855-8 진원와이타운 9, 10층",서울,은평구,갈현동,서울/은평구,
2843,마이디피부과의원,21430933,http://www.mydskin.co.kr/,서울특별시 은평구 연서로 146,서울,은평구,대조동,서울/은평구,
2198,연세영피부과의원,378959028,https://yonseiyoungskin.medisay.co.kr,서울특별시 은평구 응암로 323,서울,은평구,응암동,서울/은평구,
3195,좋은날피부과의원,32473034,http://www.skinworld.co.kr/,서울특별시 은평구 갈현로 8,서울,은평구,신사동,서울/은평구,
2209,채희재피부과의원,11532498,http://www.skinchae.co.kr/,서울특별시 은평구 서오릉로 140 2층,서울,은평구,대조동,서울/은평구,
2207,닥터스피부과의원 은평점,1787635483,http://eunpyeong.doctors365.co.kr,서울특별시 은평구 통일로 750 경일빌딩 4층,서울,은평구,불광동,서울/은평구,
2194,새하얀피부과의원 은평점,13526666,http://www.whitskin.com/,서울특별시 은평구 은평로 200-1 삼영빌딩 4층,서울,은평구,응암동,서울/은평구,
781,연신내메이퓨어의원,37072275,https://www.maypureclinic.com/ko/,서울특별시 은평구 통일로 856 3층 4호,서울,은평구,불광동,서울/은평구,
2895,미소가인피부과의원 은평점,1478540564,http://www.misogain.co.kr/ep,서울특별시 은평구 통일로 1080 은평뉴타운 솔하임 A동 2층 202호,서울,은평구,진관동,서울/은평구,
2228,은평우태하피부과의원,19513546,http://www.epskin.com/,서울특별시 은평구 연서로 246 타워크리닉 501호,서울,은평구,불광동,서울/은평구,
1452,바로그의원 익산,1477717192,http://barogclinic.com/branch/br22/subindex.php,전북특별자치도 익산시 무왕로9길 3 3층,전북,익산시,영등동,전북특별자치도/익산시,
1873,아미의원,1723768976,http://www.jeju-amiclinic.com/,제주특별자치도 제주시 1100로 3323 4층,제주,제주시,노형동,제주특별자치도/제주시,
1866,밴스의원 제주,1887293691,https://jeju.vandsclinic.co.kr/,제주특별자치도 제주시 노연로 49 201호,제주,제주시,노형동,제주특별자치도/제주시,
1865,더미인의원,1716894342,http://www.themiin.co.kr/,"제주특별자치도 제주시 도령로 25 2, 3층",제주,제주시,노형동,제주특별자치도/제주시,
1863,로하스의원,1234427845,http://lohasclinic.co.kr/,제주특별자치도 제주시 연북로 527 3층 301호,제주,제주시,아라일동,제주특별자치도/제주시,
1860,미사랑의원,21667074,http://www.melove99.com/new2016/index.html,제주특별자치도 제주시 중앙로 286,제주,제주시,이도이동,제주특별자치도/제주시,
1867,뷰앤미의원,1159158709,https://www.vnmclinic.com,제주특별자치도 제주시 노연로 118-1 201호,제주,제주시,연동,제주특별자치도/제주시,
1874,어울림의원,1439061879,http://eoullim-clinic.com,제주특별자치도 제주시 노형로 362 3층,제주,제주시,노형동,제주특별자치도/제주시,
1862,포에버의원 제주,37459667,https://jj.4-ever.co.kr,제주특별자치도 제주시 삼무로 18 2층 211호,제주,제주시,연동,제주특별자치도/제주시,
1868,블리비의원 제주점,1507212667,http://www.velyb.kr/,제주특별자치도 제주시 노형로 407 2층 201호,제주,제주시,노형동,제주특별자치도/제주시,velyb
1875,더리프트의원,1385076107,http://제주리프팅.com,제주특별자치도 제주시 과원로 110 2층 201호,제주,제주시,연동,제주특별자치도/제주시,
1872,쁨글로벌의원 제주점,37942611,http://www.ppeum31.com,"제주특별자치도 제주시 1100로 3324 3,4,5층(청원빌딩)",제주,제주시,노형동,제주특별자치도/제주시,
1871,톡스앤필의원 제주점,1005550303,http://www.toxnfill46.com/,제주특별자치도 제주시 노형로 378 청담빌딩 201호,제주,제주시,노형동,제주특별자치도/제주시,
1864,늘봄미아름의원,37864833,https://www.miareum.com,제주특별자치도 제주시 월랑로 33 한라빌딩,제주,제주시,노형동,제주특별자치도/제주시,
3626,미모피부과의원,13098917,www.hayanmimo.co.kr/,제주특별자치도 제주시 1100로 3347 세기트라이빌딩 8층 미모피부과의원,제주,제주시,노형동,제주특별자치도/제주시,
1870,서울뉴라인의원,1402304927,https://seoulnewline.com/,제주특별자치도 제주시 노형로 380 6층,제주,제주시,노형동,제주특별자치도/제주시,
1869,연세모벨르의원,36447748,http://www.mobellejj.co.kr/,제주특별자치도 제주시 노형로 407 401호,제주,제주시,노형동,제주특별자치도/제주시,
1859,연세유엘르의원,13291668,http://www.youelle.co.kr/,"제주특별자치도 제주시 탑동로 24 형화빌딩 3층, 4층",제주,제주시,삼도이동,제주특별자치도/제주시,
2648,와인피부과의원,33944986,http://www.wynecare.com/,"제주특별자치도 제주시 1100로 3178 3, 4층",제주,제주시,노형동,제주특별자치도/제주시,
2647,제주아름다운피부과의원,19519207,http://jjbtskin.com/,제주특별자치도 제주시 서광로 273,제주,제주시,이도일동,제주특별자치도/제주시,
603,래인의원,1044139006,https://www.leinclinic.com/,"서울특별시 종로구 삼봉로 94 2층 205, 206호",서울,종로구,공평동,서울/종로구,
2914,밤비의원,1355076865,http://bambiclinic.com/,서울특별시 종로구 종로 293 저축하나은행 2층,서울,종로구,창신동,서울/종로구,
602,산소의원,13105867,http://www.sansoclinic.co.kr/,서울특별시 종로구 수표로 105 육의전빌딩,서울,종로구,,서울/종로구,
619,웅선의원,37333055,https://www.88365.co.kr,서울특별시 종로구 율곡로 56 운현SKY빌딩 5층,서울,종로구,경운동,서울/종로구,
596,민앤정의원,1286224244,https://minandjeong.com,서울특별시 종로구 종로5길 7 타워8 본관 2층 203호,서울,종로구,청진동,서울/종로구,
587,테라스의원,1020864025,https://terraceclinic.com,서울특별시 종로구 송월길 99 경희궁자이2단지 205동상가 2층,서울,종로구,홍파동,서울/종로구,
599,트윙클의원 광화문점,1555054896,http://www.twinkleclinic.co.kr,서울특별시 종로구 종로5길 13 삼공빌딩 3층,서울,종로구,청진동,서울/종로구,
2785,더클리어의원,1888738220,http://www.jnd7.com/index.php?control=html&mg=sub01&p_id=010206_2&sca=반포점,서울특별시 종로구 세종대로 159 세광빌딩 5층,서울,종로구,,서울/종로구,
597,라미에르의원,34540408,http://www.lamiereskin.co.kr/,"서울특별시 종로구 종로 19 204, 205호(종로1가, 르메이에르종로타운)",서울,종로구,,서울/종로구,
593,연세아인의원,34347070,http://www.ysain.com/,서울특별시 종로구 종로 60-1 3층,서울,종로구,,서울/종로구,
598,프리미엘의원 광화문역,1716399995,https://primielclinic.co.kr,서울특별시 종로구 새문안로3길 15 동원빌딩 2층,서울,종로구,당주동,서울/종로구,
2841,마리앤라인의원,34016816,http://www.doctormarie.co.kr,서울특별시 종로구 대학로 130 두손빌딩 5층,서울,종로구,동숭동,서울/종로구,
2947,뽀얀피부과의원,11830611,http://www.poyan.co.kr/,서울특별시 종로구 종로 128 5층,서울,종로구,,서울/종로구,
2129,맥스웰피부과의원 종로점,1073540490,https://jongno.maxwellhair.com/,서울특별시 종로구 종로 33 그랑서울 6층,서울,종로구,청진동,서울/종로구,
2124,에스앤유피부과의원,13277687,http://www.jongrosnu.com/,서울특별시 종로구 종로12길 15 코아빌딩 6층,서울,종로구,관철동,서울/종로구,
2127,연세에스웰피부과의원,12771704,https://www.swellskin.com/,서울특별시 종로구 종로 19 404호,서울,종로구,,서울/종로구,
2123,광화문헤리티크피부과의원,1010664652,https://htqskin.com/,서울특별시 종로구 새문안로 91 광화문 고려빌딩 2층,서울,종로구,,서울/종로구,
2223,연세 아름다운 피부과의원,34897601,http://www.yonsei-beauty.com,서울특별시 중랑구 사가정로 398 JS빌딩 3층,서울,중랑구,면목동,서울/중랑구,
747,미앤지의원,35720239,http://www.esupia.com,서울특별시 중랑구 면목로39길 8 한성빌딩 7층 미앤지의원,서울,중랑구,면목동,서울/중랑구,
867,바이린의원,1120826233,https://bylynnclinic.co.kr,서울특별시 중랑구 용마산로 670 신내역프라디움더테라스 상가 2층 C동 231~233호,서울,중랑구,망우동,서울/중랑구,
3206,참사랑의원,1254168814,http://www.charmsarang.co.kr/,서울특별시 중랑구 동일로 920 4층,서울,중랑구,묵동,서울/중랑구,
810,청담준의원,37638268,http://cdjuneclinic.com/,서울특별시 중랑구 망우로 322 201~204호,서울,중랑구,상봉동,서울/중랑구,
2233,숲피부과의원,2083884555,https://www.soopdermatology.com/,서울특별시 중랑구 망우로 218 7층 숲피부과의원,서울,중랑구,상봉동,서울/중랑구,
749,연세조이의원,13095537,http://www.joyclinic.co.kr/,서울특별시 중랑구 면목로 305 성일빌딩,서울,중랑구,면목동,서울/중랑구,
783,웃는세상의원,1591585378,http://smile-clinic.co.kr/,"서울특별시 중랑구 망우로 203 중화동주상복합 215호, 216호",서울,중랑구,중화동,서울/중랑구,
2218,나미피부과의원,1459124883,http://namiskin.co.kr,"서울특별시 중랑구 사가정로 384 3층, 4층",서울,중랑구,면목동,서울/중랑구,
2264,맑은피부과의원,19534748,https://clearder.qshop.ai/,서울특별시 중랑구 봉화산로 194 신아타운 709호,서울,중랑구,신내동,서울/중랑구,
806,상봉비브톤의원,2094870439,https://sb.vivtone.kr/,서울특별시 중랑구 면목로 492 주연빌딩 5층,서울,중랑구,상봉동,서울/중랑구,
2898,미애로여성의원 중랑,11871504,http://www.miaerojr.com/,서울특별시 중랑구 신내로 72 4층,서울,중랑구,신내동,서울/중랑구,
2836,리퓨어피부과의원,12800420,http://www.repure.kr/2013/,서울특별시 중랑구 면목로 319 삼성종합프라자 2층,서울,중랑구,면목동,서울/중랑구,
2261,자이안피부과의원,19994463,http://www.zaian.co.kr/,서울특별시 중랑구 동일로 932 202동 303호,서울,중랑구,묵동,서울/중랑구,
2256,맑은성심피부과의원,19521395,http://www.pureheart.kr,서울특별시 중랑구 용마산로 503,서울,중랑구,망우동,서울/중랑구,
2853,망우이지함피부과의원,19861858,http://mw.ljh.co.kr/,서울특별시 중랑구 망우로 422 원동빌딩 4층,서울,중랑구,망우동,서울/중랑구,
1614,바로그의원 진주,1493933818,http://barogclinic.com/branch/br29/subindex.php,경상남도 진주시 순환로 529 영성빌딩 2층,경남,진주시,평거동,경상남도/진주시,
1346,연세미라클의원,1299663122,https://yonseimiracle.creatorlink.net/,강원특별자치도 춘천시 방송길 77 춘천센트럴타워푸르지오상가 2층,강원,춘천시,온의동,강원특별자치도/춘천시,
2438,피부사랑피부과의원,19501338,http://www.loveskin.co.kr,강원특별자치도 춘천시 영서로 2341 미메디컬타워 6층,강원,춘천시,온의동,강원특별자치도/춘천시,
1374,더고운의원,31862065,https://thegounclinic.co.kr/,충청북도 충주시 호암수청2로 10 지음프라자 2층 210호,충북,충주시,호암동,충청북도/충주시,
1279,청담의원,19520402,http://cdclinic.kr/,경기도 파주시 문산읍 방촌로 1721,경기,파주시,,경기도/파주시,
1309,바로그의원 평택,2054142374,https://barogclinic.com/branch/br32/subindex.php,경기도 평택시 평택로32번길 25 1층,경기,평택시,평택동,경기도/평택시,
2421,봄피부과의원,36476973,https://bomskinclinic.medisay.co.kr,"경기도 평택시 경기대로 1365 503, 504호",경기,평택시,서정동,경기도/평택시,
1295,서울의원,1243588461,http://dr9clinic.com/,경기도 포천시 중앙로 138,경기,포천시,신읍동,경기도/포천시,
1580,미라클의원,11734143,http://www.kjmiracle.co.kr,"광주광역시 서구 운천로 213 스카이랜드타워 4층 (치평동, 4층403호)",광주,광주서구,치평동,광주/서구,
1591,데이뷰의원 광주상무점,1768667477,https://daybeauclinic05.com/branch/,광주광역시 서구 상무중앙로 22 4층,광주,광주서구,치평동,광주/서구,
2077,바로그의원 동성로,1801970940,https://barogclinic.com/branch/br05/subindex.php,대구광역시 중구 동성로 2 우봉빌딩 3층,대구,대구중구,,대구/중구,
2171,우태하 피부과의원 동대문점,1754363545,http://skinddm.com,서울특별시 동대문구 왕산로 151 왕산빌딩 3층,서울,동대문구,제기동,서울/동대문구,
2176,동대문 닥터스피부과의원,1988308026,https://dongdaemun.doctors365.co.kr,"서울특별시 동대문구 왕산로 186 우남SL타워300 2층 본관, 별관",서울,동대문구,전농동,서울/동대문구,
748,미체로의원,19526603,http://www.micheroclinic.com,서울특별시 동대문구 이문로 114 한국외국어대학교 글로벌홀 2층 미체로의원,서울,동대문구,이문동,서울/동대문구,
2923,봄날애의원,37089383,http://bomnale.co.kr/,서울특별시 동대문구 장한로25길 2 상미타워 7층,서울,동대문구,장안동,서울/동대문구,
683,예쁜나의원,1770765594,https://www.yeppeunna.com,서울특별시 동대문구 왕산로 185 제일빌딩 2층,서울,동대문구,청량리동,서울/동대문구,
705,아비쥬의원 청량리,38412202,http://www.abijoucliniccnn.com,서울특별시 동대문구 왕산로 214 청량리점 롯데백화점 7층,서울,동대문구,전농동,서울/동대문구,
682,블리비의원 청량리점,1827437094,http://www.velyb.kr,서울특별시 동대문구 왕산로 190 2층,서울,동대문구,전농동,서울/동대문구,
2812,라플레르의원,13087001,http://www.lafleurclinic.com/,서울특별시 동대문구 왕산로32길 7 BYC청량리오피스텔빌딩5층,서울,동대문구,용두동,서울/동대문구,
3217,청담비엘의원,1008293476,http://blclinic.co.kr/,서울특별시 동대문구 답십리로 273 한양빌딩 3층,서울,동대문구,장안동,서울/동대문구,
688,닥터에버스의원 청량리,1602006184,https://www.evers28.co.kr/,"서울특별시 동대문구 왕산로 205 동광빌딩 4층, 5층",서울,동대문구,청량리동,서울/동대문구,
2788,더힐피부과의원 동대문,1001845876,https://thehealddm.com,서울특별시 동대문구 왕산로36길 6 힐스테이트 청량리 더퍼스트 101동 2층,서울,동대문구,전농동,서울/동대문구,
2178,오아로피부과의원 청량리,1853449771,http://oarocnn.com,서울특별시 동대문구 왕산로 200 롯데캐슬 L65 SKY-L 타워 5층,서울,동대문구,전농동,서울/동대문구,
2215,서울아트피부과의원,1318664023,http://seoulartder.ad-media.kr/main,서울특별시 동대문구 휘경로 6 4층,서울,동대문구,이문동,서울/동대문구,
3117,우리들의피부과의원,21667159,http://weskindu.mediguru.kr/,서울특별시 동대문구 고산자로 399 동양프라자 201호,서울,동대문구,용두동,서울/동대문구,
2634,대연 류 피부과 의원,1745261750,http://www.대연류피부과.com,부산광역시 남구 수영로 240-1 이지스퀘어빌딩 2층,부산,부산남구,대연동,부산/남구,
1841,리온의원 부산대연동,11892845,http://reon-clinic.co.kr,부산광역시 남구 수영로 364 6층 리온의원,부산,부산남구,대연동,부산/남구,
1852,뷰에르의원,1809906710,https://beauclinic.co.kr/,부산광역시 남구 분포로 145 제스퀘어동 2108호,부산,부산남구,용호동,부산/남구,
1836,블리비의원 부산경성대점,1578147167,http://www.velyb.kr,부산광역시 남구 수영로 300 비전프라자 10층,부산,부산남구,대연동,부산/남구,
1838,메디아트의원,1237390684,http://www.bmediart.co.kr/,부산광역시 남구 수영로 304 대승타워 4층,부산,부산남구,대연동,부산/남구,
1837,예뻐지는의원,20656362,http://beautyclinic.kr/,부산광역시 남구 수영로 300 비젼프라자 4층,부산,부산남구,대연동,부산/남구,
1840,청담포유의원,36470273,http://chdforu.com,부산광역시 남구 용소로 4 7층,부산,부산남구,대연동,부산/남구,
