csv_no,place_id,naver_name,homepage_url
3183,1021492704,제너리스의원 천호점,https://cheonho.generless.com/
3187,1211127162,제이윤피부과의원,https://jyoon.co.kr/
3188,13348443,제이제이서연외과의원,https://www.jj-hair.co.kr/
3195,32473034,좋은날피부과의원,http://www.skinworld.co.kr/
3203,11874484,차앤박피부과의원 노원,http://www.cnpskin.com/hos/main.php?groupid=cnpskin18
3204,31040575,차앤박피부과의원 건대입구점,http://www.cnpskin.com/hos/main.php?groupid=cnpskin22
3205,1479725215,참고은의원,http://www.charmgoeun.com/
3206,1254168814,참사랑의원,http://www.charmsarang.co.kr/
3213,1988052507,청담맥의원 구로,http://www.guromac.co.kr/
3217,1008293476,청담비엘의원,http://blclinic.co.kr/
3238,1660028548,카린의원,https://www.karinclinic.co.kr/
3240,260753507,코코의원,https://www.cococlinic.kr/
3243,19773803,클린앤미피부과의원,http://www.cleannmi.co.kr
3245,1071440771,클림의원 명동점,https://myeongdong.kleam.kr/
3246,1247355638,클림의원 홍대점,https://kleam.kr/
3249,13577733,탑메디피부과의원,http://www.topmediskin.com
3251,1654137944,테시토의원,https://tesito.co.kr/
3252,2053205771,테이아의원 강남,https://www.theiaclinic.co.kr/kr
3253,35957730,톡스앤필의원 강동천호,http://www.toxnfill17.com/
3254,1997248034,톡스앤필의원 송파,http://www.toxnfill29.com/
3255,1316382745,트랜드성형외과의원,http://fillup-trend.com/
3257,1122291590,팅의원,https://tingclinic.tistory.com/
3261,32048633,퍼스트피부과의원,http://firstskin.kr/
3262,1882666514,페이스피부과의원,http://faceskin.co.kr/
3265,1223275387,포엘의원,https://www.foelclinic.com
3266,11639175,포이즌의원,https://studyskin.co.kr/
3267,1661443217,프리디크의원,http://www.pridq.com/
3269,20150679,플로레의원,http://www.fulore.co.kr
3276,12873205,필그린피부과의원,http://www.feel-green.co.kr/index.html
3279,1966534323,하바나의원,http://www.havanaclinic.co.kr/
3284,1909478260,하예의원,http://hayeclinic.com/
3285,686803703,하이미의원,https://himiclinic.com/
3292,34842744,해들인의원,http://haedrin.com/
3295,1410803299,허니의원,http://honeyclinic.co.kr/
3296,20364952,허스킨의원,http://www.rbskin.com
3299,1451443807,홍대 닥터쁘띠의원,https://hongdae.doctorpetit.com/
3300,76944325,홍대 디온의원,https://theonclinic-hd.com/event/
3302,1099096672,홍대 셀레나의원,https://www.selenaskin.com/
3303,1099096672,홍대톡스앤필의원,https://www.toxnfill50.com
3304,2000049296,포에버의원 홍대점,https://hd.4everclinic.com
3305,37610931,홍앤유의원,http://www.hongnyou.co.kr/
3310,115347865,활짝피움의원,http://www.hphium.com/
3311,1111993416,휴먼피부과의원 광장점,http://kjhuman.com/
3312,2068113418,휴먼피부과의원 잠실역,https://jamsilhuman.com
3333,11559740,강한피부과의원 수원,http://www.kangskin.co.kr
3343,13569648,고운미의원,www.고운미피부과.kr/
3351,13250868,고운피부과의원,http://www.goun-skin.co.kr/
3421,35782035,넬의원,https://www.nellclinic.co.kr/
3474,337048381,더맑은의원,http://www.snpclinic.co.kr
3495,1840697193,더품의원,https://cafe.naver.com/
3498,12819916,덕천필피부과의원,http://www.f-skin.com
3514,1973385444,디킴스피부과의원,http://www.thekimsderma.co.kr/
3523,36276985,레아의원,http://www.misorae.kr
3565,19534748,맑은피부과의원,http://www.sdskin.co.kr
3567,19534748,맑은피부과의원,http://www.clear-skin.co.kr
3570,35418720,메디누리미의원,http://mitam.co.kr
3578,1250284461,메이린의원 송도,https://maylin.co.kr/
3612,11734143,미라클의원,http://www.miracleskin.co.kr/
3626,13098917,미모피부과의원,www.hayanmimo.co.kr/
3629,1456913668,미미썸의원 광주광천점,http://mimisome.com/
3679,1558758393,바로그의원 경주,http://barogclinic.com
3695,13136731,박성욱피부과의원,http://www.pswskin.co.kr/
3773,21668246,서면엘레슈의원,http://smellechou.co.kr/sm/
3783,1185025590,서울뷰의원 당진,https://cafe.naver.com/cosmeticprocedure
3790,19526846,서울참피부과의원,http://charmskin.net/
3797,1317814625,서울피부과의원,http://www.seoulskin.co.kr
3848,20590266,수의원,http://www.supibu.com
3870,1038089014,스카이피부과의원,https://skyskin.co.kr
3885,1204597950,아가파의원 광명점,http://www.agafarclinic.com/
3903,32003651,아름다운의원,http://cafe.naver.com/eunanyes
3953,1633285360,에스앤유피부과의원,http://www.snuskin.com/
3954,35179059,에스에이피부과의원,https://cafe.naver.com/saclinic
3956,1892837233,에스오디21의원,http://cafe.naver.com/sod21
3959,13459521,에스피부과의원,http://www.skinfamily.com
3963,37033162,에이지의원,https://에이지의원.com/
4024,19516795,예스피부과의원,http://www.yesskin.co.kr/
4027,13002097,예인미의원,http://cafe.naver.com/iyeinchlinic
4037,12007307,오라클피부과의원 부산서면점,http://www.oracleclinic.com/sub10/_areaInfo.php?area=부산 서면점
4040,13316780,오라클피부과의원,http://www.oracleclinic.com/
4041,13316780,오라클피부과의원,http://www.oracleclinic.com/
4043,13316780,오라클피부과의원,http://www.oracleclinic.com/
4047,13316780,오라클피부과의원,http://www.oracleclinic.com/
4048,13316780,오라클피부과의원 분당서현점,http://www.oracleclinic.com/
4144,20038099,일산이지함피부과의원,http://www.ljh.co.kr/sub01_05_06_02.php
4174,11874484,CNP차앤박피부과의원 분당 정자,http://www.cnpskin.com
4196,13249929,조은피부과의원,https://www.joeunskin.co.kr/
4215,11874484,차앤박피부과의원 수원점,http://www.cnpskin.com/hos/main.php?groupid=cnpskin16
4268,13400552,클라쎄피부과의원,http://www.klasse4u.com
4319,1140088778,하얀결피부과의원,www.하얀결피부과.com
4362,1610659020,휴먼피부과의원 청주,http://www.misogain.co.kr/intro/cheongju
